month,month_name,year,country,debt
7,Jul,2019,Kuwait,28.8
6,Jun,2019,Kuwait,28.1
5,May,2019,Kuwait,34.1
4,Apr,2019,Kuwait,37.2
3,Mar,2019,Kuwait,33.9
2,Feb,2019,Kuwait,32.8
1,Jan,2019,Kuwait,33.8
12,Dec,2018,Kuwait,34.6
11,Nov,2018,Kuwait,32.1
10,Oct,2018,Kuwait,31.1
9,Sep,2018,Kuwait,29.4
8,Aug,2018,Kuwait,29.8
7,Jul,2018,Kuwait,28.3
6,Jun,2018,Kuwait,26.5
5,May,2018,Kuwait,24.5
4,Apr,2018,Kuwait,22.4
3,Mar,2018,Kuwait,21.7
2,Feb,2018,Kuwait,22.3
1,Jan,2018,Kuwait,21.3
12,Dec,2017,Kuwait,36.4
11,Nov,2017,Kuwait,35.8
10,Oct,2017,Kuwait,36.4
9,Sep,2017,Kuwait,35.5
8,Aug,2017,Kuwait,36.3
7,Jul,2017,Kuwait,38.1
6,Jun,2017,Kuwait,37.9
5,May,2017,Kuwait,38.2
4,Apr,2017,Kuwait,38.1
3,Mar,2017,Kuwait,36.6
2,Feb,2017,Kuwait,36.9
1,Jan,2017,Kuwait,36.5
12,Dec,2015,Kuwait,34.6
11,Nov,2015,Kuwait,34.1
10,Oct,2015,Kuwait,34.6
9,Sep,2015,Kuwait,33.9
8,Aug,2015,Kuwait,32
7,Jul,2015,Kuwait,32
6,Jun,2015,Kuwait,32.9
5,May,2015,Kuwait,32.9
4,Apr,2015,Kuwait,32.7
3,Mar,2015,Kuwait,32.5
2,Feb,2015,Kuwait,31.7
1,Jan,2015,Kuwait,32.5
12,Dec,2014,Kuwait,32.1
11,Nov,2014,Kuwait,32.1
10,Oct,2014,Kuwait,37.4
9,Sep,2014,Kuwait,31.8
8,Aug,2014,Kuwait,31.9
7,Jul,2014,Kuwait,31.5
6,Jun,2014,Kuwait,32.3
5,May,2014,Kuwait,32.3
4,Apr,2014,Kuwait,39.3
3,Mar,2014,Kuwait,29.7
2,Feb,2014,Kuwait,29.6
1,Jan,2014,Kuwait,29.6
12,Dec,2013,Kuwait,33
11,Nov,2013,Kuwait,34
10,Oct,2013,Kuwait,32.9
9,Sep,2013,Kuwait,33.4
8,Aug,2013,Kuwait,33
7,Jul,2013,Kuwait,33.1
6,Jun,2013,Kuwait,32.7
5,May,2013,Kuwait,32
4,Apr,2013,Kuwait,30.9
3,Mar,2013,Kuwait,31.2
2,Feb,2013,Kuwait,29.5
1,Jan,2013,Kuwait,30.3
12,Dec,2012,Kuwait,30.2
11,Nov,2012,Kuwait,30.2
10,Oct,2012,Kuwait,29.9
9,Sep,2012,Kuwait,29.3
8,Aug,2012,Kuwait,27.9
7,Jul,2012,Kuwait,27.6
6,Jun,2012,Kuwait,27.1
5,May,2012,Kuwait,26.5
4,Apr,2012,Kuwait,26.9
3,Mar,2012,Kuwait,26.7
2,Feb,2012,Kuwait,25.1
1,Jan,2012,Kuwait,25.2
12,Dec,2011,Kuwait,21.8
11,Nov,2011,Kuwait,24.1
10,Oct,2011,Kuwait,24.7
9,Sep,2011,Kuwait,23.4
8,Aug,2011,Kuwait,18.9
7,Jul,2011,Kuwait,20.4
6,Jun,2011,Kuwait,14
5,May,2011,Kuwait,12.4
4,Apr,2011,Kuwait,13.1
3,Mar,2011,Kuwait,10.3
2,Feb,2011,Kuwait,12.6
1,Jan,2011,Kuwait,14.6
12,Dec,2009,Kuwait,13.7
11,Nov,2009,Kuwait,13.1
10,Oct,2009,Kuwait,13.1
9,Sep,2009,Kuwait,12.3
8,Aug,2009,Kuwait,12.8
7,Jul,2009,Kuwait,11.6
6,Jun,2009,Kuwait,5.5
5,May,2009,Kuwait,4.7
4,Apr,2009,Kuwait,4.5
3,Mar,2009,Kuwait,4.5
2,Feb,2009,Kuwait,4.6
1,Jan,2009,Kuwait,4.2
12,Dec,2008,Kuwait,10.3
11,Nov,2008,Kuwait,8.7
10,Oct,2008,Kuwait,9.5
9,Sep,2008,Kuwait,9
8,Aug,2008,Kuwait,9.3
7,Jul,2008,Kuwait,9.4
6,Jun,2008,Kuwait,8.8
5,May,2008,Kuwait,9.8
4,Apr,2008,Kuwait,9
3,Mar,2008,Kuwait,9.2
2,Feb,2008,Kuwait,9.2
1,Jan,2008,Kuwait,9.6
12,Dec,2024,Sweden,49.2
11,Nov,2024,Sweden,51
10,Oct,2024,Sweden,50.4
9,Sep,2024,Sweden,51.3
8,Aug,2024,Sweden,49.6
7,Jul,2024,Sweden,48
6,Jun,2024,Sweden,46.5
5,May,2024,Sweden,46.7
4,Apr,2024,Sweden,45.4
3,Mar,2024,Sweden,45.5
2,Feb,2024,Sweden,44.3
1,Jan,2024,Sweden,45.5
12,Dec,2023,Sweden,44.9
11,Nov,2023,Sweden,44.6
10,Oct,2023,Sweden,44.3
9,Sep,2023,Sweden,45.3
8,Aug,2023,Sweden,45.5
7,Jul,2023,Sweden,46.2
6,Jun,2023,Sweden,46.8
5,May,2023,Sweden,49.2
4,Apr,2023,Sweden,43.2
3,Mar,2023,Sweden,39.5
2,Feb,2023,Sweden,40.1
1,Jan,2023,Sweden,40.2
12,Dec,2022,Sweden,39.9
11,Nov,2022,Sweden,35.7
10,Oct,2022,Sweden,33.8
9,Sep,2022,Sweden,34.4
8,Aug,2022,Sweden,34
7,Jul,2022,Sweden,35.1
6,Jun,2022,Sweden,34.9
5,May,2022,Sweden,34.9
4,Apr,2022,Sweden,35.4
3,Mar,2022,Sweden,34.5
2,Feb,2022,Sweden,34
1,Jan,2022,Sweden,33.3
12,Dec,2021,Sweden,42.2
11,Nov,2021,Sweden,55.1
10,Oct,2021,Sweden,54.6
9,Sep,2021,Sweden,54.3
8,Aug,2021,Sweden,55.2
7,Jul,2021,Sweden,56.1
6,Jun,2021,Sweden,54.1
5,May,2021,Sweden,54
4,Apr,2021,Sweden,52.5
3,Mar,2021,Sweden,52.6
2,Feb,2021,Sweden,53.2
1,Jan,2021,Sweden,53.3
12,Dec,2020,Sweden,33.2
11,Nov,2020,Sweden,31.9
10,Oct,2020,Sweden,32.6
9,Sep,2020,Sweden,30.4
8,Aug,2020,Sweden,30.1
7,Jul,2020,Sweden,29.9
6,Jun,2020,Sweden,30.3
5,May,2020,Sweden,30.3
4,Apr,2020,Sweden,29.6
3,Mar,2020,Sweden,30.7
2,Feb,2020,Sweden,31
1,Jan,2020,Sweden,30.3
12,Dec,2019,Sweden,34.8
11,Nov,2019,Sweden,37.4
10,Oct,2019,Sweden,34.6
9,Sep,2019,Sweden,34
8,Aug,2019,Sweden,33.9
7,Jul,2019,Sweden,33.9
6,Jun,2019,Sweden,32.2
5,May,2019,Sweden,30.7
4,Apr,2019,Sweden,27.3
3,Mar,2019,Sweden,25.1
2,Feb,2019,Sweden,21.2
1,Jan,2019,Sweden,21.1
12,Dec,2018,Sweden,29.1
11,Nov,2018,Sweden,29
10,Oct,2018,Sweden,30.8
9,Sep,2018,Sweden,31.2
8,Aug,2018,Sweden,30.5
7,Jul,2018,Sweden,29.7
6,Jun,2018,Sweden,28.2
5,May,2018,Sweden,28.2
4,Apr,2018,Sweden,29.9
3,Mar,2018,Sweden,29.4
2,Feb,2018,Sweden,29.2
1,Jan,2018,Sweden,27.4
12,Dec,2017,Sweden,35.2
11,Nov,2017,Sweden,35.6
10,Oct,2017,Sweden,34.5
9,Sep,2017,Sweden,35.3
8,Aug,2017,Sweden,35.4
7,Jul,2017,Sweden,36.2
6,Jun,2017,Sweden,36.1
5,May,2017,Sweden,35.6
4,Apr,2017,Sweden,35
3,Mar,2017,Sweden,35.2
2,Feb,2017,Sweden,37.5
1,Jan,2017,Sweden,38.2
12,Dec,2015,Sweden,31.4
11,Nov,2015,Sweden,31.4
10,Oct,2015,Sweden,30.2
9,Sep,2015,Sweden,30.7
8,Aug,2015,Sweden,30.8
7,Jul,2015,Sweden,31.2
6,Jun,2015,Sweden,31
5,May,2015,Sweden,30.9
4,Apr,2015,Sweden,32.4
3,Mar,2015,Sweden,32.1
2,Feb,2015,Sweden,31.6
1,Jan,2015,Sweden,31.8
12,Dec,2014,Sweden,31.9
11,Nov,2014,Sweden,31.6
10,Oct,2014,Sweden,30.6
9,Sep,2014,Sweden,29.5
8,Aug,2014,Sweden,30.8
7,Jul,2014,Sweden,30.8
6,Jun,2014,Sweden,31.3
5,May,2014,Sweden,31.2
4,Apr,2014,Sweden,32
3,Mar,2014,Sweden,31
2,Feb,2014,Sweden,30.8
1,Jan,2014,Sweden,30.4
12,Dec,2013,Sweden,30.9
11,Nov,2013,Sweden,31.4
10,Oct,2013,Sweden,31.2
9,Sep,2013,Sweden,30.8
8,Aug,2013,Sweden,32
7,Jul,2013,Sweden,32.1
6,Jun,2013,Sweden,31.4
5,May,2013,Sweden,31.4
4,Apr,2013,Sweden,31.6
3,Mar,2013,Sweden,31.2
2,Feb,2013,Sweden,31.2
1,Jan,2013,Sweden,31.8
12,Dec,2012,Sweden,28.1
11,Nov,2012,Sweden,30.3
10,Oct,2012,Sweden,28.9
9,Sep,2012,Sweden,29.9
8,Aug,2012,Sweden,29.7
7,Jul,2012,Sweden,28.4
6,Jun,2012,Sweden,28.9
5,May,2012,Sweden,31.1
4,Apr,2012,Sweden,25.4
3,Mar,2012,Sweden,33.5
2,Feb,2012,Sweden,31.7
1,Jan,2012,Sweden,29.3
12,Dec,2011,Sweden,21.7
11,Nov,2011,Sweden,24.1
10,Oct,2011,Sweden,24.4
9,Sep,2011,Sweden,25.3
8,Aug,2011,Sweden,23.1
7,Jul,2011,Sweden,23.6
6,Jun,2011,Sweden,23.7
5,May,2011,Sweden,23.8
4,Apr,2011,Sweden,23.7
3,Mar,2011,Sweden,25.3
2,Feb,2011,Sweden,25.1
1,Jan,2011,Sweden,25.4
12,Dec,2009,Sweden,12.4
11,Nov,2009,Sweden,12.1
10,Oct,2009,Sweden,12.4
9,Sep,2009,Sweden,12.8
8,Aug,2009,Sweden,12.9
7,Jul,2009,Sweden,13.4
6,Jun,2009,Sweden,14.3
5,May,2009,Sweden,14.7
4,Apr,2009,Sweden,15.1
3,Mar,2009,Sweden,15.5
2,Feb,2009,Sweden,15.2
1,Jan,2009,Sweden,15.2
12,Dec,2008,Sweden,163.2
11,Nov,2008,Sweden,168.8
10,Oct,2008,Sweden,162.1
9,Sep,2008,Sweden,154.2
8,Aug,2008,Sweden,163.4
7,Jul,2008,Sweden,159
6,Jun,2008,Sweden,146.3
5,May,2008,Sweden,146.8
4,Apr,2008,Sweden,144.6
3,Mar,2008,Sweden,142.7
2,Feb,2008,Sweden,139.2
1,Jan,2008,Sweden,140.5
12,Dec,2024,Colombia,45.9
11,Nov,2024,Colombia,47
10,Oct,2024,Colombia,46.9
9,Sep,2024,Colombia,48.2
8,Aug,2024,Colombia,47.9
7,Jul,2024,Colombia,46.9
6,Jun,2024,Colombia,45.8
5,May,2024,Colombia,44.2
4,Apr,2024,Colombia,40.7
3,Mar,2024,Colombia,44.9
2,Feb,2024,Colombia,43.4
1,Jan,2024,Colombia,42.8
12,Dec,2023,Colombia,43
11,Nov,2023,Colombia,39.4
10,Oct,2023,Colombia,38
9,Sep,2023,Colombia,38.6
8,Aug,2023,Colombia,38.8
7,Jul,2023,Colombia,38.4
6,Jun,2023,Colombia,38.4
5,May,2023,Colombia,36.2
4,Apr,2023,Colombia,39.7
3,Mar,2023,Colombia,39.3
2,Feb,2023,Colombia,38.7
1,Jan,2023,Colombia,39.6
12,Dec,2022,Colombia,39.2
11,Nov,2022,Colombia,38.1
10,Oct,2022,Colombia,36.8
9,Sep,2022,Colombia,36.8
8,Aug,2022,Colombia,37.9
7,Jul,2022,Colombia,40.2
6,Jun,2022,Colombia,40.4
5,May,2022,Colombia,41.9
4,Apr,2022,Colombia,42.6
3,Mar,2022,Colombia,44.2
2,Feb,2022,Colombia,45.4
1,Jan,2022,Colombia,42.1
12,Dec,2021,Colombia,35.8
11,Nov,2021,Colombia,36.4
10,Oct,2021,Colombia,37.8
9,Sep,2021,Colombia,38.8
8,Aug,2021,Colombia,38.3
7,Jul,2021,Colombia,40.9
6,Jun,2021,Colombia,38
5,May,2021,Colombia,39.4
4,Apr,2021,Colombia,38
3,Mar,2021,Colombia,38.3
2,Feb,2021,Colombia,38.2
1,Jan,2021,Colombia,30.1
12,Dec,2020,Colombia,32.2
11,Nov,2020,Colombia,36.8
10,Oct,2020,Colombia,29.1
9,Sep,2020,Colombia,33.1
8,Aug,2020,Colombia,36.6
7,Jul,2020,Colombia,29.5
6,Jun,2020,Colombia,26.1
5,May,2020,Colombia,27.9
4,Apr,2020,Colombia,26.3
3,Mar,2020,Colombia,28
2,Feb,2020,Colombia,37.3
1,Jan,2020,Colombia,39.8
12,Dec,2019,Colombia,32.9
11,Nov,2019,Colombia,31
10,Oct,2019,Colombia,32.7
9,Sep,2019,Colombia,32.5
8,Aug,2019,Colombia,35.1
7,Jul,2019,Colombia,34.9
6,Jun,2019,Colombia,34.7
5,May,2019,Colombia,34.4
4,Apr,2019,Colombia,35.4
3,Mar,2019,Colombia,36.2
2,Feb,2019,Colombia,34.7
1,Jan,2019,Colombia,34
12,Dec,2018,Colombia,28.7
11,Nov,2018,Colombia,28.9
10,Oct,2018,Colombia,29.3
9,Sep,2018,Colombia,28.9
8,Aug,2018,Colombia,28.7
7,Jul,2018,Colombia,28.8
6,Jun,2018,Colombia,29.2
5,May,2018,Colombia,30.2
4,Apr,2018,Colombia,29.1
3,Mar,2018,Colombia,30.6
2,Feb,2018,Colombia,30.8
1,Jan,2018,Colombia,29.4
12,Dec,2017,Colombia,33.5
11,Nov,2017,Colombia,36.2
10,Oct,2017,Colombia,36.9
9,Sep,2017,Colombia,38.1
8,Aug,2017,Colombia,38.2
7,Jul,2017,Colombia,38.2
6,Jun,2017,Colombia,36.6
5,May,2017,Colombia,37.9
4,Apr,2017,Colombia,38.3
3,Mar,2017,Colombia,38
2,Feb,2017,Colombia,37.7
1,Jan,2017,Colombia,37.7
12,Dec,2015,Colombia,30.6
11,Nov,2015,Colombia,30.2
10,Oct,2015,Colombia,27.6
9,Sep,2015,Colombia,31.3
8,Aug,2015,Colombia,29.4
7,Jul,2015,Colombia,30.9
6,Jun,2015,Colombia,34
5,May,2015,Colombia,32.1
4,Apr,2015,Colombia,33.8
3,Mar,2015,Colombia,36.3
2,Feb,2015,Colombia,34.8
1,Jan,2015,Colombia,33
12,Dec,2014,Colombia,31.6
11,Nov,2014,Colombia,35.1
10,Oct,2014,Colombia,35.4
9,Sep,2014,Colombia,35
8,Aug,2014,Colombia,36.1
7,Jul,2014,Colombia,35.8
6,Jun,2014,Colombia,35.1
5,May,2014,Colombia,34.4
4,Apr,2014,Colombia,32.7
3,Mar,2014,Colombia,30.8
2,Feb,2014,Colombia,30.3
1,Jan,2014,Colombia,29.8
12,Dec,2013,Colombia,30.3
11,Nov,2013,Colombia,30.2
10,Oct,2013,Colombia,29.4
9,Sep,2013,Colombia,28.8
8,Aug,2013,Colombia,28.8
7,Jul,2013,Colombia,27.5
6,Jun,2013,Colombia,28.5
5,May,2013,Colombia,27.2
4,Apr,2013,Colombia,28.1
3,Mar,2013,Colombia,28.5
2,Feb,2013,Colombia,28.8
1,Jan,2013,Colombia,28.4
12,Dec,2012,Colombia,28
11,Nov,2012,Colombia,27.9
10,Oct,2012,Colombia,27.5
9,Sep,2012,Colombia,27.6
8,Aug,2012,Colombia,27.3
7,Jul,2012,Colombia,27.5
6,Jun,2012,Colombia,26.6
5,May,2012,Colombia,26.8
4,Apr,2012,Colombia,25
3,Mar,2012,Colombia,24
2,Feb,2012,Colombia,24
1,Jan,2012,Colombia,23.3
12,Dec,2011,Colombia,20.6
11,Nov,2011,Colombia,18.5
10,Oct,2011,Colombia,17.7
9,Sep,2011,Colombia,17
8,Aug,2011,Colombia,15.4
7,Jul,2011,Colombia,15.3
6,Jun,2011,Colombia,12
5,May,2011,Colombia,12.7
4,Apr,2011,Colombia,12.2
3,Mar,2011,Colombia,11.2
2,Feb,2011,Colombia,11.3
1,Jan,2011,Colombia,11.3
12,Dec,2009,Colombia,12.1
11,Nov,2009,Colombia,8.5
10,Oct,2009,Colombia,7.3
9,Sep,2009,Colombia,7.6
8,Aug,2009,Colombia,7.1
7,Jul,2009,Colombia,11.3
6,Jun,2009,Colombia,28.7
5,May,2009,Colombia,28.3
4,Apr,2009,Colombia,27.5
3,Mar,2009,Colombia,26.2
2,Feb,2009,Colombia,21.1
1,Jan,2009,Colombia,21.9
12,Dec,2008,Colombia,3077.2
11,Nov,2008,Colombia,3036.6
10,Oct,2008,Colombia,2980.6
9,Sep,2008,Colombia,2802.4
8,Aug,2008,Colombia,2688.7
7,Jul,2008,Colombia,2624.2
6,Jun,2008,Colombia,2633.8
5,May,2008,Colombia,2597.7
4,Apr,2008,Colombia,2586.7
3,Mar,2008,Colombia,2506.3
2,Feb,2008,Colombia,2426.2
1,Jan,2008,Colombia,2399.4
12,Dec,2024,Peru,43.7
11,Nov,2024,Peru,41.4
10,Oct,2024,Peru,40.6
9,Sep,2024,Peru,40
8,Aug,2024,Peru,37.8
7,Jul,2024,Peru,37
6,Jun,2024,Peru,39.5
5,May,2024,Peru,38.9
4,Apr,2024,Peru,37.7
3,Mar,2024,Peru,37.1
2,Feb,2024,Peru,34.8
1,Jan,2024,Peru,32.4
12,Dec,2023,Peru,40.3
11,Nov,2023,Peru,40.4
10,Oct,2023,Peru,39.3
9,Sep,2023,Peru,40
8,Aug,2023,Peru,41.9
7,Jul,2023,Peru,43.3
6,Jun,2023,Peru,39.9
5,May,2023,Peru,38.9
4,Apr,2023,Peru,37.4
3,Mar,2023,Peru,35.7
2,Feb,2023,Peru,34.7
1,Jan,2023,Peru,34.2
12,Dec,2022,Peru,37.7
11,Nov,2022,Peru,38.2
10,Oct,2022,Peru,34.7
9,Sep,2022,Peru,33
8,Aug,2022,Peru,33.9
7,Jul,2022,Peru,36.2
6,Jun,2022,Peru,35.3
5,May,2022,Peru,36
4,Apr,2022,Peru,37
3,Mar,2022,Peru,39.2
2,Feb,2022,Peru,45.5
1,Jan,2022,Peru,44.9
12,Dec,2021,Peru,34.9
11,Nov,2021,Peru,28.3
10,Oct,2021,Peru,23.9
9,Sep,2021,Peru,18.4
8,Aug,2021,Peru,21.6
7,Jul,2021,Peru,16.7
6,Jun,2021,Peru,13.7
5,May,2021,Peru,14.5
4,Apr,2021,Peru,7.4
3,Mar,2021,Peru,7.5
2,Feb,2021,Peru,8.6
1,Jan,2021,Peru,8
12,Dec,2020,Peru,31
11,Nov,2020,Peru,30.8
10,Oct,2020,Peru,31.9
9,Sep,2020,Peru,29.8
8,Aug,2020,Peru,30.6
7,Jul,2020,Peru,29.8
6,Jun,2020,Peru,29.4
5,May,2020,Peru,28.2
4,Apr,2020,Peru,26.5
3,Mar,2020,Peru,29.3
2,Feb,2020,Peru,30.8
1,Jan,2020,Peru,29.7
12,Dec,2019,Peru,32.2
11,Nov,2019,Peru,30.5
10,Oct,2019,Peru,28.4
9,Sep,2019,Peru,28.7
8,Aug,2019,Peru,28.9
7,Jul,2019,Peru,25.9
6,Jun,2019,Peru,23.5
5,May,2019,Peru,24.2
4,Apr,2019,Peru,24.8
3,Mar,2019,Peru,23.5
2,Feb,2019,Peru,24.2
1,Jan,2019,Peru,23.8
12,Dec,2018,Peru,27.7
11,Nov,2018,Peru,27.5
10,Oct,2018,Peru,26.9
9,Sep,2018,Peru,27.4
8,Aug,2018,Peru,27.1
7,Jul,2018,Peru,26.8
6,Jun,2018,Peru,27.4
5,May,2018,Peru,26.9
4,Apr,2018,Peru,26.8
3,Mar,2018,Peru,28.3
2,Feb,2018,Peru,28.6
1,Jan,2018,Peru,28.2
12,Dec,2017,Peru,29.8
11,Nov,2017,Peru,29.1
10,Oct,2017,Peru,29
9,Sep,2017,Peru,29.6
8,Aug,2017,Peru,28.8
7,Jul,2017,Peru,28.9
6,Jun,2017,Peru,28.5
5,May,2017,Peru,28.1
4,Apr,2017,Peru,28.8
3,Mar,2017,Peru,27.9
2,Feb,2017,Peru,27.9
1,Jan,2017,Peru,27.3
12,Dec,2015,Peru,30.2
11,Nov,2015,Peru,29.8
10,Oct,2015,Peru,30.2
9,Sep,2015,Peru,28.4
8,Aug,2015,Peru,27.6
7,Jul,2015,Peru,27.9
6,Jun,2015,Peru,28.2
5,May,2015,Peru,28.5
4,Apr,2015,Peru,27.6
3,Mar,2015,Peru,28.3
2,Feb,2015,Peru,29.3
1,Jan,2015,Peru,29.6
12,Dec,2014,Peru,27.7
11,Nov,2014,Peru,25.2
10,Oct,2014,Peru,21.1
9,Sep,2014,Peru,21.7
8,Aug,2014,Peru,21.8
7,Jul,2014,Peru,22.3
6,Jun,2014,Peru,23.2
5,May,2014,Peru,21.8
4,Apr,2014,Peru,22.3
3,Mar,2014,Peru,22.9
2,Feb,2014,Peru,23.1
1,Jan,2014,Peru,23.2
12,Dec,2013,Peru,29.2
11,Nov,2013,Peru,29.1
10,Oct,2013,Peru,28.2
9,Sep,2013,Peru,27
8,Aug,2013,Peru,27.8
7,Jul,2013,Peru,27.6
6,Jun,2013,Peru,25.1
5,May,2013,Peru,24.9
4,Apr,2013,Peru,23.1
3,Mar,2013,Peru,23.7
2,Feb,2013,Peru,30
1,Jan,2013,Peru,29.5
12,Dec,2012,Peru,27.8
